;conc;compound;cbkid;site;plateWell;Count_nuclei;ObjectNumber_cells
4156;0.333;Palboc;Palbociclib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J05;63.0;22.5
4157;0.333;Palboc;Palbociclib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J05;155.0;61.0
4158;0.333;Palboc;Palbociclib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J05;199.0;74.5
4159;0.333;Palboc;Palbociclib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J05;79.0;30.0
4160;10.0;vemura;vemurafenib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;182.0;78.0
4161;10.0;vemura;vemurafenib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;164.0;63.0
4162;10.0;vemura;vemurafenib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;148.0;54.5
4163;10.0;vemura;vemurafenib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;285.0;107.0
4164;10.0;vemura;vemurafenib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;232.0;85.0
4165;10.0;vemura;vemurafenib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;105.0;52.0
4166;10.0;vemura;vemurafenib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;160.0;55.0
4167;10.0;vemura;vemurafenib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;164.0;71.0
4168;10.0;vemura;vemurafenib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J06;80.0;28.0
4169;0.00833;binime;binimetinib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;172.0;44.0
4170;0.00833;binime;binimetinib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;164.0;72.0
4171;0.00833;binime;binimetinib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;238.0;91.0
4172;0.00833;binime;binimetinib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;209.0;80.5
4173;0.00833;binime;binimetinib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;125.0;40.5
4174;0.00833;binime;binimetinib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;127.0;46.0
4175;0.00833;binime;binimetinib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;112.0;43.5
4176;0.00833;binime;binimetinib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;68.0;22.5
4177;0.00833;binime;binimetinib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J07;64.0;19.0
4178;0.00833;Paclit;Paclitaxel;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;130.0;43.5
4179;0.00833;Paclit;Paclitaxel;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;104.0;43.0
4180;0.00833;Paclit;Paclitaxel;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;121.0;35.0
4181;0.00833;Paclit;Paclitaxel;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;102.0;46.0
4182;0.00833;Paclit;Paclitaxel;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;87.0;28.0
4183;0.00833;Paclit;Paclitaxel;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;54.0;21.0
4184;0.00833;Paclit;Paclitaxel;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;79.0;27.5
4185;0.00833;Paclit;Paclitaxel;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;84.0;42.0
4186;0.00833;Paclit;Paclitaxel;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J08;26.0;8.5
4187;0.1;[dmso];[dmso];1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;169.0;60.0
4188;0.1;[dmso];[dmso];2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;173.0;67.0
4189;0.1;[dmso];[dmso];3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;173.0;64.0
4190;0.1;[dmso];[dmso];4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;119.0;45.5
4191;0.1;[dmso];[dmso];5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;141.0;76.0
4192;0.1;[dmso];[dmso];6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;133.0;49.0
4193;0.1;[dmso];[dmso];7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;68.0;28.0
4194;0.1;[dmso];[dmso];8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;123.0;45.0
4195;0.1;[dmso];[dmso];9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J09;98.0;40.0
4196;0.333;Olapar;Olaparib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;162.0;61.0
4197;0.333;Olapar;Olaparib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;160.0;70.0
4198;0.333;Olapar;Olaparib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;156.0;59.0
4199;0.333;Olapar;Olaparib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;90.0;33.0
4200;0.333;Olapar;Olaparib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;133.0;47.5
4201;0.333;Olapar;Olaparib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;140.0;42.5
4202;0.333;Olapar;Olaparib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;171.0;70.0
4203;0.333;Olapar;Olaparib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;110.0;33.5
4204;0.333;Olapar;Olaparib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J10;77.0;38.5
4205;0.0333;Temozo;Temozolomide;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;114.0;32.0
4206;0.0333;Temozo;Temozolomide;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;122.0;48.0
4207;0.0333;Temozo;Temozolomide;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;161.0;59.0
4208;0.0333;Temozo;Temozolomide;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;144.0;49.0
4209;0.0333;Temozo;Temozolomide;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;166.0;74.0
4210;0.0333;Temozo;Temozolomide;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;87.0;30.0
4211;0.0333;Temozo;Temozolomide;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;72.0;31.0
4212;0.0333;Temozo;Temozolomide;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;68.0;24.5
4213;0.0333;Temozo;Temozolomide;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J11;37.0;16.5
4214;10.0;Paclit;Paclitaxel;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;60.0;21.0
4215;10.0;Paclit;Paclitaxel;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;41.0;17.0
4216;10.0;Paclit;Paclitaxel;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;20.0;5.0
4217;10.0;Paclit;Paclitaxel;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;38.0;14.0
4218;10.0;Paclit;Paclitaxel;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;40.0;19.0
4219;10.0;Paclit;Paclitaxel;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;36.0;12.0
4220;10.0;Paclit;Paclitaxel;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;70.0;28.0
4221;10.0;Paclit;Paclitaxel;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;39.0;14.5
4222;10.0;Paclit;Paclitaxel;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J12;29.0;16.0
4223;1.0;Oxalip;Oxaliplatin;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;82.0;35.5
4224;1.0;Oxalip;Oxaliplatin;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;45.0;25.5
4225;1.0;Oxalip;Oxaliplatin;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;100.0;34.0
4226;1.0;Oxalip;Oxaliplatin;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;112.0;37.5
4227;1.0;Oxalip;Oxaliplatin;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;99.0;27.5
4228;1.0;Oxalip;Oxaliplatin;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;79.0;26.5
4229;1.0;Oxalip;Oxaliplatin;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;77.0;22.0
4230;1.0;Oxalip;Oxaliplatin;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;75.0;54.0
4231;1.0;Oxalip;Oxaliplatin;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J13;53.0;19.0
4232;2.5;[tetr];[tetr];1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;69.0;30.0
4233;2.5;[tetr];[tetr];2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;65.0;18.0
4234;2.5;[tetr];[tetr];3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;97.0;30.0
4235;2.5;[tetr];[tetr];4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;143.0;60.0
4236;2.5;[tetr];[tetr];5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;112.0;37.5
4237;2.5;[tetr];[tetr];6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;159.0;59.0
4238;2.5;[tetr];[tetr];7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;143.0;51.0
4239;2.5;[tetr];[tetr];8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;140.0;52.0
4240;2.5;[tetr];[tetr];9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J14;122.0;41.0
4241;0.333;5Z-7-O;5Z-7-Oxozeaenol;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;80.0;28.5
4242;0.333;5Z-7-O;5Z-7-Oxozeaenol;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;63.0;23.5
4243;0.333;5Z-7-O;5Z-7-Oxozeaenol;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;118.0;43.0
4244;0.333;5Z-7-O;5Z-7-Oxozeaenol;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;140.0;48.0
4245;0.333;5Z-7-O;5Z-7-Oxozeaenol;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;167.0;71.5
4246;0.333;5Z-7-O;5Z-7-Oxozeaenol;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;104.0;30.0
4247;0.333;5Z-7-O;5Z-7-Oxozeaenol;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;151.0;43.0
4248;0.333;5Z-7-O;5Z-7-Oxozeaenol;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;198.0;83.5
4249;0.333;5Z-7-O;5Z-7-Oxozeaenol;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J15;192.0;61.0
4250;0.1;Gefiti;Gefitinib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;53.0;21.5
4251;0.1;Gefiti;Gefitinib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;126.0;61.0
4252;0.1;Gefiti;Gefitinib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;209.0;62.0
4253;0.1;Gefiti;Gefitinib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;108.0;40.5
4254;0.1;Gefiti;Gefitinib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;130.0;55.0
4255;0.1;Gefiti;Gefitinib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;203.0;55.0
4256;0.1;Gefiti;Gefitinib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;87.0;26.0
4257;0.1;Gefiti;Gefitinib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;171.0;74.0
4258;0.1;Gefiti;Gefitinib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J16;107.0;40.0
4259;1.0;Sapiti;Sapitinib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;130.0;40.0
4260;1.0;Sapiti;Sapitinib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;103.0;37.5
4261;1.0;Sapiti;Sapitinib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;148.0;54.0
4262;1.0;Sapiti;Sapitinib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;174.0;70.0
4263;1.0;Sapiti;Sapitinib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;103.0;24.0
4264;1.0;Sapiti;Sapitinib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;77.0;21.0
4265;1.0;Sapiti;Sapitinib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;85.0;30.0
4266;1.0;Sapiti;Sapitinib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;34.0;12.0
4267;1.0;Sapiti;Sapitinib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J17;78.0;28.0
4268;0.0333;PI-103;PI-103;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;173.0;74.5
4269;0.0333;PI-103;PI-103;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;197.0;74.0
4270;0.0333;PI-103;PI-103;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;226.0;82.0
4271;0.0333;PI-103;PI-103;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;133.0;59.0
4272;0.0333;PI-103;PI-103;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;165.0;61.0
4273;0.0333;PI-103;PI-103;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;150.0;49.5
4274;0.0333;PI-103;PI-103;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;134.0;48.0
4275;0.0333;PI-103;PI-103;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J18;88.0;25.0
4276;10.0;PD0325;PD0325901 (Mirdametinib);1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;92.0;28.0
4277;10.0;PD0325;PD0325901 (Mirdametinib);2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;120.0;45.0
4278;10.0;PD0325;PD0325901 (Mirdametinib);3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;64.0;29.0
4279;10.0;PD0325;PD0325901 (Mirdametinib);4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;95.0;39.5
4280;10.0;PD0325;PD0325901 (Mirdametinib);5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;86.0;37.0
4281;10.0;PD0325;PD0325901 (Mirdametinib);6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;68.0;29.0
4282;10.0;PD0325;PD0325901 (Mirdametinib);7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;87.0;29.0
4283;10.0;PD0325;PD0325901 (Mirdametinib);8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;69.0;23.0
4284;10.0;PD0325;PD0325901 (Mirdametinib);9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J19;49.0;26.0
4285;0.1;[dmso];[dmso];1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;163.0;68.5
4286;0.1;[dmso];[dmso];2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;143.0;64.0
4287;0.1;[dmso];[dmso];3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;177.0;79.0
4288;0.1;[dmso];[dmso];4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;102.0;42.0
4289;0.1;[dmso];[dmso];5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;130.0;49.0
4290;0.1;[dmso];[dmso];7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;194.0;72.0
4291;0.1;[dmso];[dmso];8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;119.0;49.0
4292;0.1;[dmso];[dmso];9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J20;164.0;59.5
4293;1.0;Temozo;Temozolomide;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;108.0;39.0
4294;1.0;Temozo;Temozolomide;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;104.0;42.0
4295;1.0;Temozo;Temozolomide;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;105.0;27.0
4296;1.0;Temozo;Temozolomide;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;108.0;44.0
4297;1.0;Temozo;Temozolomide;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;143.0;43.0
4298;1.0;Temozo;Temozolomide;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;74.0;30.5
4299;1.0;Temozo;Temozolomide;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;115.0;36.0
4300;1.0;Temozo;Temozolomide;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J21;147.0;59.5
4301;0.00833;triflu;trifluridine;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;134.0;55.5
4302;0.00833;triflu;trifluridine;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;129.0;49.5
4303;0.00833;triflu;trifluridine;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;121.0;62.0
4304;0.00833;triflu;trifluridine;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;195.0;69.0
4305;0.00833;triflu;trifluridine;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;131.0;64.0
4306;0.00833;triflu;trifluridine;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;176.0;58.0
4307;0.00833;triflu;trifluridine;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;195.0;69.0
4308;0.00833;triflu;trifluridine;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;79.0;31.0
4309;0.00833;triflu;trifluridine;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J22;126.0;40.0
4310;0.0333;Encora;Encorafenib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;124.0;53.0
4311;0.0333;Encora;Encorafenib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;91.0;36.0
4312;0.0333;Encora;Encorafenib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;154.0;52.0
4313;0.0333;Encora;Encorafenib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;132.0;59.0
4314;0.0333;Encora;Encorafenib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;75.0;19.0
4315;0.0333;Encora;Encorafenib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;140.0;39.0
4316;0.0333;Encora;Encorafenib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;155.0;66.0
4317;0.0333;Encora;Encorafenib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;109.0;48.0
4318;0.0333;Encora;Encorafenib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_J23;86.0;35.0
4319;0.1;binime;binimetinib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;77.0;31.5
4320;0.1;binime;binimetinib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;117.0;40.5
4321;0.1;binime;binimetinib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;91.0;46.5
4322;0.1;binime;binimetinib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;121.0;61.0
4323;0.1;binime;binimetinib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;60.0;31.0
4324;0.1;binime;binimetinib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;171.0;81.0
4325;0.1;binime;binimetinib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;53.0;25.0
4326;0.1;binime;binimetinib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;59.0;23.0
4327;0.1;binime;binimetinib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K02;73.0;29.5
4328;2.5;[etop];[etop];1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;70.0;24.0
4329;2.5;[etop];[etop];2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;65.0;31.0
4330;2.5;[etop];[etop];4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;71.0;37.0
4331;2.5;[etop];[etop];5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;53.0;20.0
4332;2.5;[etop];[etop];6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;69.0;26.5
4333;2.5;[etop];[etop];7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;79.0;48.0
4334;2.5;[etop];[etop];8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;57.0;21.5
4335;2.5;[etop];[etop];9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K03;40.0;15.5
4336;1.0;PI-103;PI-103;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;170.0;60.5
4337;1.0;PI-103;PI-103;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;112.0;41.0
4338;1.0;PI-103;PI-103;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;100.0;38.5
4339;1.0;PI-103;PI-103;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;209.0;73.5
4340;1.0;PI-103;PI-103;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;183.0;80.0
4341;1.0;PI-103;PI-103;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;78.0;26.5
4342;1.0;PI-103;PI-103;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;192.0;88.0
4343;1.0;PI-103;PI-103;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;178.0;57.5
4344;1.0;PI-103;PI-103;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K04;61.0;20.5
4345;10.0;Paclit;Paclitaxel;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;45.0;19.0
4346;10.0;Paclit;Paclitaxel;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;51.0;17.0
4347;10.0;Paclit;Paclitaxel;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;50.0;15.0
4348;10.0;Paclit;Paclitaxel;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;34.0;14.0
4349;10.0;Paclit;Paclitaxel;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;57.0;17.0
4350;10.0;Paclit;Paclitaxel;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;33.0;10.0
4351;10.0;Paclit;Paclitaxel;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;75.0;26.0
4352;10.0;Paclit;Paclitaxel;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;49.0;22.0
4353;10.0;Paclit;Paclitaxel;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K05;30.0;14.0
4354;10.0;Sapiti;Sapitinib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;90.0;34.5
4355;10.0;Sapiti;Sapitinib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;59.0;20.5
4356;10.0;Sapiti;Sapitinib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;29.0;13.0
4357;10.0;Sapiti;Sapitinib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;75.0;24.0
4358;10.0;Sapiti;Sapitinib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;36.0;12.5
4359;10.0;Sapiti;Sapitinib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;103.0;31.0
4360;10.0;Sapiti;Sapitinib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;72.0;30.0
4361;10.0;Sapiti;Sapitinib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;76.0;33.0
4362;10.0;Sapiti;Sapitinib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K06;94.0;35.0
4363;10.0;SN-38;SN-38;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;50.0;25.0
4364;10.0;SN-38;SN-38;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;20.0;7.0
4365;10.0;SN-38;SN-38;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;40.0;21.0
4366;10.0;SN-38;SN-38;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;74.0;31.0
4367;10.0;SN-38;SN-38;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;45.0;19.0
4368;10.0;SN-38;SN-38;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;16.0;3.0
4369;10.0;SN-38;SN-38;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;57.0;19.5
4370;10.0;SN-38;SN-38;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;53.0;20.0
4371;10.0;SN-38;SN-38;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K07;42.0;14.0
4372;0.00833;vemura;vemurafenib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;220.0;79.0
4373;0.00833;vemura;vemurafenib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;197.0;70.0
4374;0.00833;vemura;vemurafenib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;32.0;11.0
4375;0.00833;vemura;vemurafenib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;232.0;83.5
4376;0.00833;vemura;vemurafenib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;182.0;68.0
4377;0.00833;vemura;vemurafenib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;128.0;36.0
4378;0.00833;vemura;vemurafenib;8;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;55.0;22.5
4379;0.00833;vemura;vemurafenib;9;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K08;68.0;28.5
4380;0.00833;regora;regorafenib;1;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;228.0;82.5
4381;0.00833;regora;regorafenib;2;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;129.0;49.0
4382;0.00833;regora;regorafenib;3;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;120.0;41.5
4383;0.00833;regora;regorafenib;4;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;158.0;57.0
4384;0.00833;regora;regorafenib;5;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;127.0;45.0
4385;0.00833;regora;regorafenib;6;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;68.0;22.0
4386;0.00833;regora;regorafenib;7;colo44-v1-FA-P017366-CACO2-48h-P1-L2_K09;172.0;79.5
